Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-11   13:58:46   26.88°C     26.84°C     26.80°C   26.88°C    66.73RH    67.41RH    66.73RH   68.10RH
2024-10-11   13:58:51   26.88°C     26.84°C     26.80°C   26.88°C    66.66RH    67.40RH    66.66RH   68.10RH
2024-10-11   13:58:56   26.85°C     26.84°C     26.80°C   26.88°C    66.63RH    67.40RH    66.63RH   68.10RH
2024-10-11   13:59:01   26.87°C     26.84°C     26.80°C   26.88°C    66.65RH    67.40RH    66.63RH   68.10RH
2024-10-11   13:59:06   26.84°C     26.84°C     26.80°C   26.88°C    66.69RH    67.39RH    66.63RH   68.10RH
2024-10-11   13:59:11   26.88°C     26.84°C     26.80°C   26.88°C    66.75RH    67.39RH    66.63RH   68.10RH
2024-10-11   13:59:16   26.85°C     26.84°C     26.80°C   26.88°C    66.79RH    67.39RH    66.63RH   68.10RH
2024-10-11   13:59:21   26.87°C     26.84°C     26.80°C   26.88°C    66.78RH    67.39RH    66.63RH   68.10RH
2024-10-11   13:59:27   26.87°C     26.84°C     26.80°C   26.88°C    66.76RH    67.38RH    66.63RH   68.10RH
2024-10-11   14:49:56   27.25°C     27.25°C     27.25°C   27.25°C    65.54RH    65.54RH    65.54RH   65.54RH
2024-10-11   14:50:01   27.25°C     27.25°C     27.25°C   27.25°C    65.54RH    65.54RH    65.54RH   65.54RH
2024-10-11   14:50:06   27.28°C     27.26°C     27.25°C   27.28°C    65.52RH    65.53RH    65.52RH   65.54RH
2024-10-11   14:50:11   27.25°C     27.26°C     27.25°C   27.28°C    65.44RH    65.51RH    65.44RH   65.54RH
2024-10-11   14:50:17   27.26°C     27.26°C     27.25°C   27.28°C    65.49RH    65.51RH    65.44RH   65.54RH
2024-10-11   14:50:22   27.28°C     27.26°C     27.25°C   27.28°C    65.46RH    65.50RH    65.44RH   65.54RH
2024-10-11   14:50:27   27.25°C     27.26°C     27.25°C   27.28°C    65.47RH    65.50RH    65.44RH   65.54RH
2024-10-11   14:50:32   27.26°C     27.26°C     27.25°C   27.28°C    65.51RH    65.50RH    65.44RH   65.54RH
2024-10-11   14:50:37   27.25°C     27.26°C     27.25°C   27.28°C    65.40RH    65.49RH    65.40RH   65.54RH
2024-10-11   14:50:42   27.23°C     27.25°C     27.23°C   27.28°C    65.36RH    65.47RH    65.36RH   65.54RH
2024-10-11   14:50:47   27.25°C     27.25°C     27.23°C   27.28°C    65.34RH    65.46RH    65.34RH   65.54RH
2024-10-11   14:50:52   27.25°C     27.25°C     27.23°C   27.28°C    65.34RH    65.45RH    65.34RH   65.54RH
2024-10-11   14:50:57   27.26°C     27.25°C     27.23°C   27.28°C    65.36RH    65.45RH    65.34RH   65.54RH
2024-10-11   14:51:02   27.23°C     27.25°C     27.23°C   27.28°C    65.38RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:07   27.23°C     27.25°C     27.23°C   27.28°C    65.43RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:12   27.26°C     27.25°C     27.23°C   27.28°C    65.44RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:17   27.28°C     27.25°C     27.23°C   27.28°C    65.43RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:22   27.23°C     27.25°C     27.23°C   27.28°C    65.45RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:27   27.25°C     27.25°C     27.23°C   27.28°C    65.43RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:32   27.26°C     27.25°C     27.23°C   27.28°C    65.44RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:37   27.25°C     27.25°C     27.23°C   27.28°C    65.44RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:42   27.23°C     27.25°C     27.23°C   27.28°C    65.42RH    65.44RH    65.34RH   65.54RH
2024-10-11   14:51:47   27.26°C     27.25°C     27.23°C   27.28°C    65.34RH    65.43RH    65.34RH   65.54RH
2024-10-11   14:51:52   27.25°C     27.25°C     27.23°C   27.28°C    65.30RH    65.43RH    65.30RH   65.54RH
2024-10-11   14:51:57   27.23°C     27.25°C     27.23°C   27.28°C    65.27RH    65.42RH    65.27RH   65.54RH
2024-10-11   14:52:02   27.26°C     27.25°C     27.23°C   27.28°C    65.28RH    65.42RH    65.27RH   65.54RH
2024-10-11   14:52:07   27.23°C     27.25°C     27.23°C   27.28°C    65.29RH    65.41RH    65.27RH   65.54RH
2024-10-11   14:52:13   27.23°C     27.25°C     27.23°C   27.28°C    65.29RH    65.41RH    65.27RH   65.54RH
2024-10-11   14:52:18   27.25°C     27.25°C     27.23°C   27.28°C    65.29RH    65.40RH    65.27RH   65.54RH
2024-10-11   14:52:23   27.25°C     27.25°C     27.23°C   27.28°C    65.29RH    65.40RH    65.27RH   65.54RH
2024-10-11   14:52:28   27.23°C     27.25°C     27.23°C   27.28°C    65.31RH    65.40RH    65.27RH   65.54RH
2024-10-11   14:52:33   27.23°C     27.25°C     27.23°C   27.28°C    65.30RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:52:38   27.23°C     27.25°C     27.23°C   27.28°C    65.32RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:52:43   27.22°C     27.25°C     27.22°C   27.28°C    65.30RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:52:48   27.22°C     27.25°C     27.22°C   27.28°C    65.36RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:52:53   27.25°C     27.25°C     27.22°C   27.28°C    65.33RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:52:58   27.21°C     27.25°C     27.21°C   27.28°C    65.34RH    65.39RH    65.27RH   65.54RH
2024-10-11   14:53:03   27.23°C     27.25°C     27.21°C   27.28°C    65.29RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:08   27.22°C     27.24°C     27.21°C   27.28°C    65.35RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:13   27.21°C     27.24°C     27.21°C   27.28°C    65.31RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:18   27.22°C     27.24°C     27.21°C   27.28°C    65.35RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:23   27.21°C     27.24°C     27.21°C   27.28°C    65.36RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:28   27.21°C     27.24°C     27.21°C   27.28°C    65.39RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:33   27.22°C     27.24°C     27.21°C   27.28°C    65.40RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:39   27.22°C     27.24°C     27.21°C   27.28°C    65.37RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:44   27.23°C     27.24°C     27.21°C   27.28°C    65.38RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:49   27.22°C     27.24°C     27.21°C   27.28°C    65.40RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:54   27.22°C     27.24°C     27.21°C   27.28°C    65.38RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:53:59   27.21°C     27.24°C     27.21°C   27.28°C    65.36RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:04   27.23°C     27.24°C     27.21°C   27.28°C    65.37RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:09   27.22°C     27.24°C     27.21°C   27.28°C    65.40RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:14   27.22°C     27.24°C     27.21°C   27.28°C    65.38RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:19   27.22°C     27.24°C     27.21°C   27.28°C    65.35RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:25   27.22°C     27.24°C     27.21°C   27.28°C    65.38RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:32   27.25°C     27.24°C     27.21°C   27.28°C    65.40RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:37   27.23°C     27.24°C     27.21°C   27.28°C    65.39RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:42   27.25°C     27.24°C     27.21°C   27.28°C    65.39RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:47   27.23°C     27.24°C     27.21°C   27.28°C    65.34RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:52   27.22°C     27.24°C     27.21°C   27.28°C    65.34RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:54:57   27.23°C     27.24°C     27.21°C   27.28°C    65.34RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:02   27.22°C     27.24°C     27.21°C   27.28°C    65.35RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:08   27.23°C     27.24°C     27.21°C   27.28°C    65.33RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:13   27.21°C     27.24°C     27.21°C   27.28°C    65.37RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:18   27.23°C     27.24°C     27.21°C   27.28°C    65.36RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:23   27.23°C     27.24°C     27.21°C   27.28°C    65.38RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:28   27.25°C     27.24°C     27.21°C   27.28°C    65.35RH    65.38RH    65.27RH   65.54RH
2024-10-11   14:55:33   27.23°C     27.24°C     27.21°C   27.28°C    65.31RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:55:38   27.25°C     27.24°C     27.21°C   27.28°C    65.33RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:55:43   27.23°C     27.24°C     27.21°C   27.28°C    65.30RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:55:48   27.25°C     27.24°C     27.21°C   27.28°C    65.30RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:55:53   27.22°C     27.24°C     27.21°C   27.28°C    65.31RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:55:58   27.23°C     27.24°C     27.21°C   27.28°C    65.29RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:56:03   27.25°C     27.24°C     27.21°C   27.28°C    65.28RH    65.37RH    65.27RH   65.54RH
2024-10-11   14:56:08   27.23°C     27.24°C     27.21°C   27.28°C    65.26RH    65.37RH    65.26RH   65.54RH
2024-10-11   14:56:13   27.22°C     27.24°C     27.21°C   27.28°C    65.20RH    65.37RH    65.20RH   65.54RH
2024-10-11   14:56:18   27.25°C     27.24°C     27.21°C   27.28°C    65.17RH    65.36RH    65.17RH   65.54RH
2024-10-11   14:56:23   27.25°C     27.24°C     27.21°C   27.28°C    65.11RH    65.36RH    65.11RH   65.54RH
2024-10-11   14:56:28   27.22°C     27.24°C     27.21°C   27.28°C    65.14RH    65.36RH    65.11RH   65.54RH
2024-10-11   14:56:33   27.23°C     27.24°C     27.21°C   27.28°C    65.12RH    65.35RH    65.11RH   65.54RH
2024-10-11   14:56:38   27.22°C     27.24°C     27.21°C   27.28°C    65.08RH    65.35RH    65.08RH   65.54RH
2024-10-11   14:56:43   27.23°C     27.24°C     27.21°C   27.28°C    65.07RH    65.35RH    65.07RH   65.54RH
2024-10-11   14:56:48   27.21°C     27.24°C     27.21°C   27.28°C    65.03RH    65.34RH    65.03RH   65.54RH
2024-10-11   14:56:53   27.23°C     27.24°C     27.21°C   27.28°C    65.06RH    65.34RH    65.03RH   65.54RH
2024-10-11   14:56:58   27.23°C     27.24°C     27.21°C   27.28°C    65.06RH    65.34RH    65.03RH   65.54RH
2024-10-11   14:57:04   27.23°C     27.24°C     27.21°C   27.28°C    65.03RH    65.33RH    65.03RH   65.54RH
2024-10-11   14:57:09   27.22°C     27.24°C     27.21°C   27.28°C    65.06RH    65.33RH    65.03RH   65.54RH
2024-10-11   14:57:14   27.23°C     27.24°C     27.21°C   27.28°C    65.05RH    65.33RH    65.03RH   65.54RH
2024-10-11   14:57:19   27.25°C     27.24°C     27.21°C   27.28°C    65.02RH    65.32RH    65.02RH   65.54RH
2024-10-11   14:57:24   27.23°C     27.24°C     27.21°C   27.28°C    65.04RH    65.32RH    65.02RH   65.54RH
2024-10-11   14:57:29   27.23°C     27.24°C     27.21°C   27.28°C    65.05RH    65.32RH    65.02RH   65.54RH
2024-10-11   14:57:34   27.23°C     27.24°C     27.21°C   27.28°C    65.09RH    65.31RH    65.02RH   65.54RH
2024-10-11   14:57:39   27.23°C     27.24°C     27.21°C   27.28°C    65.04RH    65.31RH    65.02RH   65.54RH
2024-10-11   14:57:44   27.23°C     27.24°C     27.21°C   27.28°C    65.10RH    65.31RH    65.02RH   65.54RH
2024-10-11   14:57:49   27.23°C     27.24°C     27.21°C   27.28°C    65.09RH    65.31RH    65.02RH   65.54RH
2024-10-11   14:57:54   27.25°C     27.24°C     27.21°C   27.28°C    65.04RH    65.30RH    65.02RH   65.54RH
2024-10-11   14:57:59   27.25°C     27.24°C     27.21°C   27.28°C    65.11RH    65.30RH    65.02RH   65.54RH
2024-10-11   14:58:04   27.25°C     27.24°C     27.21°C   27.28°C    65.12RH    65.30RH    65.02RH   65.54RH
2024-10-11   14:58:09   27.26°C     27.24°C     27.21°C   27.28°C    65.09RH    65.30RH    65.02RH   65.54RH
2024-10-11   14:58:14   27.23°C     27.24°C     27.21°C   27.28°C    65.08RH    65.30RH    65.02RH   65.54RH
2024-10-11   14:58:19   27.26°C     27.24°C     27.21°C   27.28°C    65.09RH    65.29RH    65.02RH   65.54RH
2024-10-11   14:58:24   27.28°C     27.24°C     27.21°C   27.28°C    65.12RH    65.29RH    65.02RH   65.54RH
2024-10-11   14:58:29   27.28°C     27.24°C     27.21°C   27.28°C    65.08RH    65.29RH    65.02RH   65.54RH
2024-10-11   14:58:34   27.29°C     27.24°C     27.21°C   27.29°C    65.08RH    65.29RH    65.02RH   65.54RH
2024-10-11   14:58:39   27.26°C     27.24°C     27.21°C   27.29°C    65.09RH    65.29RH    65.02RH   65.54RH
2024-10-11   14:58:44   27.26°C     27.24°C     27.21°C   27.29°C    65.00RH    65.28RH    65.00RH   65.54RH
2024-10-11   14:58:49   27.26°C     27.24°C     27.21°C   27.29°C    65.00RH    65.28RH    65.00RH   65.54RH
2024-10-11   14:58:54   27.28°C     27.24°C     27.21°C   27.29°C    64.96RH    65.28RH    64.96RH   65.54RH
2024-10-11   14:59:00   27.29°C     27.24°C     27.21°C   27.29°C    65.00RH    65.27RH    64.96RH   65.54RH
2024-10-11   14:59:05   27.28°C     27.24°C     27.21°C   27.29°C    65.02RH    65.27RH    64.96RH   65.54RH
2024-10-11   14:59:10   27.26°C     27.24°C     27.21°C   27.29°C    65.01RH    65.27RH    64.96RH   65.54RH
2024-10-11   14:59:15   27.28°C     27.24°C     27.21°C   27.29°C    65.04RH    65.27RH    64.96RH   65.54RH
2024-10-11   14:59:20   27.29°C     27.24°C     27.21°C   27.29°C    65.06RH    65.27RH    64.96RH   65.54RH
2024-10-11   14:59:25   27.26°C     27.24°C     27.21°C   27.29°C    65.10RH    65.26RH    64.96RH   65.54RH
2024-10-11   14:59:30   27.29°C     27.24°C     27.21°C   27.29°C    65.14RH    65.26RH    64.96RH   65.54RH
2024-10-11   14:59:35   27.26°C     27.24°C     27.21°C   27.29°C    65.11RH    65.26RH    64.96RH   65.54RH
2024-10-11   14:59:40   27.30°C     27.24°C     27.21°C   27.30°C    65.06RH    65.26RH    64.96RH   65.54RH
2024-10-11   14:59:45   27.28°C     27.24°C     27.21°C   27.30°C    65.02RH    65.26RH    64.96RH   65.54RH
2024-10-11   14:59:50   27.28°C     27.24°C     27.21°C   27.30°C    64.94RH    65.26RH    64.94RH   65.54RH
2024-10-11   14:59:55   27.29°C     27.24°C     27.21°C   27.30°C    64.97RH    65.25RH    64.94RH   65.54RH
2024-10-11   15:00:00   27.28°C     27.24°C     27.21°C   27.30°C    64.97RH    65.25RH    64.94RH   65.54RH
2024-10-11   15:00:05   27.26°C     27.24°C     27.21°C   27.30°C    64.97RH    65.25RH    64.94RH   65.54RH
2024-10-11   15:00:10   27.28°C     27.24°C     27.21°C   27.30°C    65.00RH    65.25RH    64.94RH   65.54RH
2024-10-11   15:00:15   27.25°C     27.24°C     27.21°C   27.30°C    64.99RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:20   27.29°C     27.24°C     27.21°C   27.30°C    65.01RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:25   27.23°C     27.24°C     27.21°C   27.30°C    65.00RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:30   27.25°C     27.24°C     27.21°C   27.30°C    65.04RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:35   27.25°C     27.24°C     27.21°C   27.30°C    65.09RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:40   27.26°C     27.24°C     27.21°C   27.30°C    65.06RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:45   27.25°C     27.24°C     27.21°C   27.30°C    65.07RH    65.24RH    64.94RH   65.54RH
2024-10-11   15:00:50   27.25°C     27.24°C     27.21°C   27.30°C    65.04RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:00:55   27.25°C     27.24°C     27.21°C   27.30°C    65.02RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:01   27.25°C     27.24°C     27.21°C   27.30°C    65.02RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:06   27.25°C     27.24°C     27.21°C   27.30°C    65.03RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:11   27.25°C     27.24°C     27.21°C   27.30°C    65.10RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:16   27.26°C     27.24°C     27.21°C   27.30°C    65.21RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:21   27.26°C     27.24°C     27.21°C   27.30°C    65.26RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:26   27.26°C     27.24°C     27.21°C   27.30°C    65.25RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:31   27.25°C     27.24°C     27.21°C   27.30°C    65.25RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:36   27.25°C     27.24°C     27.21°C   27.30°C    65.22RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:41   27.25°C     27.24°C     27.21°C   27.30°C    65.29RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:46   27.25°C     27.24°C     27.21°C   27.30°C    65.22RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:51   27.25°C     27.24°C     27.21°C   27.30°C    65.27RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:01:56   27.25°C     27.24°C     27.21°C   27.30°C    65.20RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:01   27.25°C     27.24°C     27.21°C   27.30°C    65.19RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:06   27.28°C     27.24°C     27.21°C   27.30°C    65.13RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:11   27.25°C     27.24°C     27.21°C   27.30°C    65.15RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:16   27.26°C     27.24°C     27.21°C   27.30°C    65.12RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:21   27.23°C     27.24°C     27.21°C   27.30°C    65.12RH    65.23RH    64.94RH   65.54RH
2024-10-11   15:02:26   27.25°C     27.24°C     27.21°C   27.30°C    65.09RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:31   27.23°C     27.24°C     27.21°C   27.30°C    65.10RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:36   27.23°C     27.24°C     27.21°C   27.30°C    65.13RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:41   27.23°C     27.24°C     27.21°C   27.30°C    65.14RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:46   27.23°C     27.24°C     27.21°C   27.30°C    65.17RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:51   27.25°C     27.24°C     27.21°C   27.30°C    65.19RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:02:57   27.23°C     27.24°C     27.21°C   27.30°C    65.18RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:02   27.25°C     27.24°C     27.21°C   27.30°C    65.18RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:07   27.23°C     27.24°C     27.21°C   27.30°C    65.18RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:12   27.22°C     27.24°C     27.21°C   27.30°C    65.16RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:17   27.23°C     27.24°C     27.21°C   27.30°C    65.14RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:22   27.25°C     27.24°C     27.21°C   27.30°C    65.09RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:27   27.26°C     27.24°C     27.21°C   27.30°C    65.08RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:32   27.23°C     27.24°C     27.21°C   27.30°C    65.08RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:37   27.26°C     27.24°C     27.21°C   27.30°C    65.09RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:42   27.23°C     27.24°C     27.21°C   27.30°C    65.08RH    65.22RH    64.94RH   65.54RH
2024-10-11   15:03:47   27.23°C     27.24°C     27.21°C   27.30°C    65.08RH    65.22RH    64.94RH   65.54RH
